,Unnamed: 0,sha256,time,datasets
16344,16344.0,6a26028c724cc2e301af70d5a111cc877d00aa364f3a5c784e85a19ce2cc9ed2,2012-08-10 05:16:12,"(2012-08-01, 2013-01-01]"
16364,16364.0,1b3206a58463dcc55ab092f4adce54a33bd50a9c001085a530045418572c6c9d,2012-08-17 11:16:38,"(2012-08-01, 2013-01-01]"
16376,16376.0,adf60d01209cea1131781326336a1902840d243bcb1d6c40308d63494f1cfca9,2012-10-20 15:40:54,"(2012-08-01, 2013-01-01]"
16382,16382.0,2271a93e1ff60568bb0f4bc2d95d2f40af829102ac4ce196f1e1ba27dc3825bd,2012-10-02 17:09:30,"(2012-08-01, 2013-01-01]"
16398,16398.0,71401793e71d3f31edeebfe991e358c267856c8c7fddc11b633313dab50fb4e9,2012-11-01 16:36:30,"(2012-08-01, 2013-01-01]"
16403,16403.0,11a50cc5e2fd22ac5de20d5c5f9635ab62f68c7551eb3b350386343265931b53,2012-08-20 17:00:36,"(2012-08-01, 2013-01-01]"
16409,16409.0,0395a15e729ab009b79175af2e1d274a03555a2dd012229d882d20a7f22fe8b8,2012-09-12 16:22:12,"(2012-08-01, 2013-01-01]"
16410,16410.0,afbf365758df482bd617ba66093feb4f58f0ccc023675cd8b8b15a2260db2c00,2012-09-24 01:56:06,"(2012-08-01, 2013-01-01]"
16415,16415.0,036f79dbc66fec553656cd7204671fb05540cc9c02c479e40f39d8a267e562fc,2012-12-18 13:50:20,"(2012-08-01, 2013-01-01]"
16421,16421.0,93a548120f1131886366c23fdc0b18f948f8ebc0c2ce622561f4402bd0c34bb3,2012-10-17 09:36:24,"(2012-08-01, 2013-01-01]"
16436,16436.0,0530a0c90144ddef2e7f46c8e6f4af275d0f70713e249500c34d71a8aa4f50fe,2012-10-30 18:05:32,"(2012-08-01, 2013-01-01]"
16446,16446.0,03091d5091b3920b9e72b30ef76f651cce48a3bd337f150e8588f679f9a56b85,2012-11-06 11:39:18,"(2012-08-01, 2013-01-01]"
16450,16450.0,1119e862bf6702d66cf749b7b0abe0959ef6a7a9de852dfdca764a761edcbd23,2012-09-11 09:59:50,"(2012-08-01, 2013-01-01]"
16451,16451.0,ff2fd8608a4df23463bfb211a1ba585fe162a0835bc900903013aa3b47a176e2,2012-08-09 20:13:14,"(2012-08-01, 2013-01-01]"
16452,16452.0,03d6b4f45b9e432c676fb0ae4a8eb47e980553ae32251ee7aaba7e2f0d9be0ab,2012-12-14 14:26:14,"(2012-08-01, 2013-01-01]"
16477,16477.0,cf0b47fb8c4a22985d4d3ca780acfa37d66349357c57759889146316eb9fc5ee,2012-11-25 23:19:58,"(2012-08-01, 2013-01-01]"
16478,16478.0,040b8550d9b89ae498b790c70ca834f82bba11c6dc0f6753d5216f85077d2fcf,2012-12-07 02:19:00,"(2012-08-01, 2013-01-01]"
16484,16484.0,0351d2b7d926428bcf4a5fe24b20f3ead03964a44f371950dee46f99056155fc,2012-12-16 21:08:38,"(2012-08-01, 2013-01-01]"
16495,16495.0,036016d125e650519a562d970a54250ebee9a01222438ce84deb8f4ec7734142,2012-12-14 07:56:32,"(2012-08-01, 2013-01-01]"
16509,16509.0,abf100499e8869748007a8e9609d7ae0c1ae246dc9d2d6ddabbd773c1c67b20e,2012-12-04 16:14:40,"(2012-08-01, 2013-01-01]"
16525,16525.0,02f8b631ad9f6fa087e42ff8e94ba0019c3cd9100d35ae12e2fbfc421aec6454,2012-09-30 09:44:54,"(2012-08-01, 2013-01-01]"
16532,16532.0,1119a74c46424ae8a1f0bd150a92a20a22012f95d37f8c44bf18669fd39558fa,2012-10-18 20:17:16,"(2012-08-01, 2013-01-01]"
16534,16534.0,0369de82ddef8805b8dc4dfbe201e885ff2d7abff0b3f07ef9f30b1f5e13216c,2012-10-31 10:49:22,"(2012-08-01, 2013-01-01]"
16543,16543.0,11a6a2282f0a303b9850ab37d7a77125230fec3e0ea8d2814f7e2583fc08bcc8,2012-09-14 13:25:26,"(2012-08-01, 2013-01-01]"
16550,16550.0,124a87187ab0f5f79bcc5a65ca56c707c1ad1395fa4e3401b44cedd16afe1e82,2012-10-23 13:14:22,"(2012-08-01, 2013-01-01]"
16561,16561.0,d17bf1d4c4993cac5f1c1950c5a3725c5725c62e74ce717174fe49b45c18f90e,2012-09-22 11:02:34,"(2012-08-01, 2013-01-01]"
16573,16573.0,11aac720ba18a12f93b486c905ecb2a1543f4965fab789a9ef118ed0330ec0f6,2012-11-27 14:55:00,"(2012-08-01, 2013-01-01]"
16575,16575.0,117ae24d4cd5be669900dbfc2bf91c0548d00a7790140812d982551362f06b68,2012-12-29 15:10:52,"(2012-08-01, 2013-01-01]"
16579,16579.0,ef7a28ae08bdb4981f3ac9f40b3c40ffbce761276d01488c445191869d99df8e,2012-09-15 23:18:44,"(2012-08-01, 2013-01-01]"
16581,16581.0,03da9ef845005111856ae6bc6e3cf89da0a51f9032da6a3ea18d8f33b1ac8500,2012-09-05 18:16:20,"(2012-08-01, 2013-01-01]"
16584,16584.0,972b7a49f6791ed2c5a8bf0fa4cd6c29220cb4ada4e6f55ec407778d6b695cd6,2012-09-18 21:08:40,"(2012-08-01, 2013-01-01]"
16590,16590.0,02e5317e37085d4aee0049fecc2fb2a7ff99ebb50e6a2e49dc5063fc1e75e6b8,2012-10-23 06:02:44,"(2012-08-01, 2013-01-01]"
16594,16594.0,ae67fff66ec7ead2e02fddec4e464b3eca920a2401f1c8df0246bc2262e3ec8b,2012-08-22 21:58:46,"(2012-08-01, 2013-01-01]"
16608,16608.0,042d3f975fec59ec9a5df5c492bbbd6572e9b14e38d6067b2e52c5b5765c29e7,2012-12-27 19:10:14,"(2012-08-01, 2013-01-01]"
16616,16616.0,fc39b7d9f45c266c82cecdc320297877e211822745149e2da4c0dde799aacbea,2012-09-25 14:07:38,"(2012-08-01, 2013-01-01]"
16625,16625.0,f52bd3990ef209df6eee0cf900c4511ac3ce96d302d73157a84cda030e729144,2012-10-16 20:55:08,"(2012-08-01, 2013-01-01]"
16626,16626.0,0df6a8b31be77e85f8a00ec4232153f083f166016ef71e207ca0f23b2436aab4,2012-12-25 11:27:42,"(2012-08-01, 2013-01-01]"
16637,16637.0,122ef4379e9d9f7a0cc5abcb18a62295e9b300c87d6d5d98e270efd7ddb21fca,2012-12-02 15:39:08,"(2012-08-01, 2013-01-01]"
16641,16641.0,11f7093936ffbd06da51bb5d95d1ff71f8311bbd552fcbe09480a826f0576515,2012-09-05 08:25:16,"(2012-08-01, 2013-01-01]"
16645,16645.0,0369f12334ab748e9c0020ce0643d04dca08aa29fecc91fe18e925b28f4acc2b,2012-12-13 10:31:02,"(2012-08-01, 2013-01-01]"
16648,16648.0,11a0aa9d903074d461b0f3b6695025c662b932f103c41ec0994c730a9ebf183e,2012-12-17 16:45:06,"(2012-08-01, 2013-01-01]"
16677,16677.0,115c5710ff7410fb43e509acbff6c8b23d6071d73b6e2b28218d2cd4f793cd6c,2012-10-19 22:09:54,"(2012-08-01, 2013-01-01]"
16683,16683.0,11aad9e352cea27861ccbbc63a6aac5e50b1a38a3d4293ee7a1c257995755981,2012-11-13 11:08:42,"(2012-08-01, 2013-01-01]"
16691,16691.0,02e3fa03e90d3cea149eddfa8d4e8f31d70b35598d1182d46ad2faac838525ab,2012-09-02 20:40:18,"(2012-08-01, 2013-01-01]"
16718,16718.0,11d5dd27d48c10ae746ae8b0651186732f333eaf0574deabfe35772d22feebbc,2012-11-26 10:08:14,"(2012-08-01, 2013-01-01]"
16730,16730.0,11476636571d8adaa2dd38dbf8d5e93052cf8b8eedc34e198bbb3e3bad2e45a2,2012-08-26 21:08:58,"(2012-08-01, 2013-01-01]"
16737,16737.0,034c7bb75748489840fa17ee7e80c1613bccd6beb7fc04f734b871e972581c01,2012-11-01 09:18:48,"(2012-08-01, 2013-01-01]"
16738,16738.0,0377ae67ee67f4c59883b6c9a034dbe5e24ed098c41ff9943026c44512dcc81c,2012-10-05 22:41:40,"(2012-08-01, 2013-01-01]"
16740,16740.0,0363c5139b506af3e65b937245e262dd999b8b48dbff6b4e000c85961a55e3a8,2012-09-17 19:52:08,"(2012-08-01, 2013-01-01]"
16747,16747.0,040dad514943b71bd161fbb5791eacc0c321dd76effd1b90b23f48dadafe39da,2012-10-28 16:23:56,"(2012-08-01, 2013-01-01]"
16751,16751.0,033ff12ed4795871ef8421482614c02155b285d3bb240a4653d66044c04ed358,2012-12-12 17:22:24,"(2012-08-01, 2013-01-01]"
16754,16754.0,11dac08511fc388a8d378ccc108e62a1de1d4d167cbc58117272bd4fb1aed789,2012-11-10 22:42:20,"(2012-08-01, 2013-01-01]"
16757,16757.0,7642da7332f9b11758f813f581e1bb16874f161ebddc4b26ed252fd445e442b0,2012-12-19 14:25:04,"(2012-08-01, 2013-01-01]"
16763,16763.0,03181b86ab1f466300328381045f39f7e8286bcca9c6760edc5d387fcd8faae7,2012-11-27 15:00:22,"(2012-08-01, 2013-01-01]"
16765,16765.0,123d000febe575d9d7a58a53e649347973f6615ecdff90419856239faedb8656,2012-12-01 10:55:18,"(2012-08-01, 2013-01-01]"
16772,16772.0,d35f9615c8f6e8742419e4dfd0ee59a97b10b9fb19cc0cedf01ee4fde3a1292c,2012-08-17 17:37:34,"(2012-08-01, 2013-01-01]"
16780,16780.0,122d14cd2e172d8aa85f222eafc4d57f7784bc2e4456f8a1bf0e094cdbd50d19,2012-12-14 15:53:42,"(2012-08-01, 2013-01-01]"
16792,16792.0,11085f1f84f2d1d59428deb2c36e98b374f7cadfaf9142cac3b8f956131f0f9f,2012-08-31 15:55:50,"(2012-08-01, 2013-01-01]"
16793,16793.0,12327d59af17b67777471b64fcd0e7d99b8b5b1454cc2022adfd9312355aab07,2012-08-08 15:24:02,"(2012-08-01, 2013-01-01]"
16802,16802.0,03d41ff82528b9650c2d172f614f3873bf76991efd9121ebf01ab920ca956c71,2012-08-24 01:49:06,"(2012-08-01, 2013-01-01]"
16823,16823.0,e44e313605657154d05555f7adf034c12ffa1095e0426282993f7e24860e308b,2012-09-03 12:56:08,"(2012-08-01, 2013-01-01]"
16825,16825.0,29fddd2e79fa80f7d7126f2c396971e72809687455269cdb9338c499e1bac0e9,2012-08-16 17:01:10,"(2012-08-01, 2013-01-01]"
16826,16826.0,dbcfd0fd0e63e55b4eddbd39bca5ef14e1bf2800feb6553565b5c3c997ee45d7,2012-11-05 11:07:44,"(2012-08-01, 2013-01-01]"
16833,16833.0,6068ae74386b4ef82ebddf14eff0a2fb5c77ea81966428217ddcca2d7c979362,2012-12-01 09:47:06,"(2012-08-01, 2013-01-01]"
16837,16837.0,1208ed89972f0a6d47865d6846c6553306940d84236446acfd010e82c4194f6f,2012-12-06 15:26:28,"(2012-08-01, 2013-01-01]"
16843,16843.0,02f74817d490e87752578b2d312f3d3de99c917ec63a597b34df4961f85ac10c,2012-09-03 23:56:44,"(2012-08-01, 2013-01-01]"
16879,16879.0,119b5400f7c8049cb637df949ea0d50fe6a95d05fb29eb701814cae6ab6b826f,2012-12-11 14:40:54,"(2012-08-01, 2013-01-01]"
16886,16886.0,1178257f76c6da96accdd92989efa3bf17e5b761f103ab709c301c4413398908,2012-08-24 20:16:20,"(2012-08-01, 2013-01-01]"
16893,16893.0,0427f57b3b389974c1c67788298bb90d660b91983b343241a036cf6e6a77b08d,2012-08-13 11:43:16,"(2012-08-01, 2013-01-01]"
16914,16914.0,02e5ea7ff436563fe3a821e9e2407e3ebe016521080bfeb8f18ca0097b3df267,2012-12-07 20:55:14,"(2012-08-01, 2013-01-01]"
16917,16917.0,0346eb7ca221114f377a6020cd898934cc53445a31768943bccb9af6a481aeb2,2012-08-24 11:46:48,"(2012-08-01, 2013-01-01]"
16943,16943.0,85f114b249bd0afa0bed3ed35f1ac0ab73a0f31950f734708159ba0f8f6ede77,2012-09-10 22:04:20,"(2012-08-01, 2013-01-01]"
16949,16949.0,83642b21b266e381253cef2f7d4c3a400deb3c89deb7c7ce2adc6ee86bf4d190,2012-11-08 00:30:24,"(2012-08-01, 2013-01-01]"
16955,16955.0,1116e75de249206153df737e82c80302950374b91156b4ade3465cb290016589,2012-10-31 13:12:06,"(2012-08-01, 2013-01-01]"
16957,16957.0,041b1d6279bac0102571cc0bd7f204b90adcb3a85877b5a3fee84249f01c39a4,2012-12-13 15:04:14,"(2012-08-01, 2013-01-01]"
16970,16970.0,03651a28521dccce34e7e25f373448682238e76f8b1ae168597daf3160ee2949,2012-10-19 10:25:06,"(2012-08-01, 2013-01-01]"
16976,16976.0,1111df4e56942cddc1b99b02d315bfe0a4d8ce405975e9d09944f31f752df26a,2012-09-06 15:02:38,"(2012-08-01, 2013-01-01]"
16989,16989.0,11884027287468e94504021fae02237b82e425fae385b26ca3ac50192c5d251f,2012-09-08 16:03:10,"(2012-08-01, 2013-01-01]"
16998,16998.0,6c4c42f9c5ee77366684a12df4e54fcb83ec172ba985335762a174801a98838d,2012-11-01 21:55:14,"(2012-08-01, 2013-01-01]"
17021,17021.0,11e3656e2d14516fb3cccf8a47d404445f7284ed1e361515869dabdde086b8c6,2012-08-09 12:42:08,"(2012-08-01, 2013-01-01]"
17036,17036.0,1233ee136ae000eeb720607a0d2be8bbc6841a89bfd8d2ea1a35de63aea26d99,2012-12-17 16:24:44,"(2012-08-01, 2013-01-01]"
17038,17038.0,02ef98697f92c19b42c7b3d2bd26a92d1cf99e9a1ff2b17a482856cd2255da68,2012-12-25 17:05:04,"(2012-08-01, 2013-01-01]"
17049,17049.0,02fd5b42904cb0d40a86a7b442bd84a77c20d9ae998826c4ef6ae040c79d8892,2012-12-27 17:10:06,"(2012-08-01, 2013-01-01]"
17050,17050.0,118cb41d3c305c87897e9b1d4e0eb17be78f3a80b23b07b6c87645beda8734fd,2012-11-04 08:56:58,"(2012-08-01, 2013-01-01]"
17058,17058.0,45e7314659b74824e54eed2c221e93ffb2fe3e35caf07f3f56b00f12cdb712cc,2012-12-17 01:55:54,"(2012-08-01, 2013-01-01]"
17077,17077.0,c3927bc2c24e15fdce9b3d7cda6be614a9a6daa782615c8afb0218b09e80ad9b,2012-11-26 19:13:08,"(2012-08-01, 2013-01-01]"
17079,17079.0,11a61d17370251ec767287ce96110f42284eefa3fcf1127dfb27828539d08caf,2012-08-27 10:26:40,"(2012-08-01, 2013-01-01]"
17080,17080.0,1e4a4025cfd947f47cd0370ea9d68794e6dfac25b9bfde4c31733819a001ba3f,2012-11-02 13:09:34,"(2012-08-01, 2013-01-01]"
17093,17093.0,59e3fd9a566f25775c609e9bfc09145060f64a14f28fbebf48bee571615b5e0a,2012-12-18 14:26:10,"(2012-08-01, 2013-01-01]"
17126,17126.0,11a734d246ba2333cc510331f86c1b20e798986061d751139be3100ccb1fdf24,2012-09-16 08:54:10,"(2012-08-01, 2013-01-01]"
17127,17127.0,03389cd8190d48154e756cd963b74b06814718fcca848bf1bd32cb01ceddf75d,2012-10-19 16:56:44,"(2012-08-01, 2013-01-01]"
17133,17133.0,246e167d22982a63e74b283f88adfa134e658d23fe74153d5f9f7458a17b1dfa,2012-11-21 15:43:40,"(2012-08-01, 2013-01-01]"
17144,17144.0,038265ca33bf125ef3914571b89181848412cdf9e86b9c5d440e671ce423f69c,2012-10-18 17:06:08,"(2012-08-01, 2013-01-01]"
17148,17148.0,10f9c55f9a989c7a1465bc33af35eede413a577f7e24b5b4839462181a2715ed,2012-11-16 22:58:46,"(2012-08-01, 2013-01-01]"
17150,17150.0,19d474e2bf9564b2dd1b4369430ee8f5c9a5d90da6a83d4583f5e9777deb0bb4,2012-11-14 15:55:36,"(2012-08-01, 2013-01-01]"
17151,17151.0,9a3370fd8891eae0f184a36a0baceb9df2aae3e882390a83100abd2ce151a145,2012-11-26 18:05:18,"(2012-08-01, 2013-01-01]"
17155,17155.0,11a94d4656f15854711055d3bdc73358ae4507176c38b9c784e0c77b891011a8,2012-08-26 19:20:02,"(2012-08-01, 2013-01-01]"
17161,17161.0,8ebf59e6b69885c578b27cee2adc17da3f15fc0e5074e815de2f3ab8c0acf340,2012-10-05 11:58:30,"(2012-08-01, 2013-01-01]"
17166,17166.0,1246b084c7c1161df8c4c589b031c399270c11fed7b8c18e1c7ea168e77dd9bd,2012-10-25 12:35:32,"(2012-08-01, 2013-01-01]"
17168,17168.0,03b2bd0d52415e5ddc4a0e7e035d7990b11958125ed6ffc6cf3382e13a3bb082,2012-09-25 17:23:20,"(2012-08-01, 2013-01-01]"
17198,17198.0,70355c1fab922c2d287bdefc9e420fda237195e116adf320fe864f5bdc5c8e87,2012-11-07 15:34:52,"(2012-08-01, 2013-01-01]"
17206,17206.0,111a3fce1ed7e5df12ef6b45c16746551f179c65cf7b622b78685bc61dd328ee,2012-12-19 15:03:42,"(2012-08-01, 2013-01-01]"
17207,17207.0,113e88959969474ead1f9ce734ed42a97ce27de9a10138d98942348c33383801,2012-08-14 17:04:16,"(2012-08-01, 2013-01-01]"
17224,17224.0,f03439298cf16dde46048d43eba671041d41c1be338792ab40817a1ac0fb1250,2012-12-20 16:05:52,"(2012-08-01, 2013-01-01]"
17228,17228.0,1190c643b615f3443045b99b084377596a1cfdeac8d1660b1a1702cd6212ebd3,2012-10-17 11:40:58,"(2012-08-01, 2013-01-01]"
17234,17234.0,481c79939b2868d968423f14582630bf825723275bd3b1b2afa74004341732b1,2012-12-29 02:45:10,"(2012-08-01, 2013-01-01]"
17236,17236.0,fd49fa6843cc6d803847b45ec89aee19222d5be3e307ec619774c46d5af3b95a,2012-11-20 10:06:20,"(2012-08-01, 2013-01-01]"
17244,17244.0,11cacb9d1602686ce6a1b60be3b547b2397e8596450fb7b1d252d777911af468,2012-11-21 13:35:22,"(2012-08-01, 2013-01-01]"
17250,17250.0,11830cf39529ffa80416443f8bbe0e277849251019f381b3adc3df938e9c9412,2012-10-19 18:59:10,"(2012-08-01, 2013-01-01]"
17257,17257.0,78ad073e037f3142af071ae9cfad6a947edb9018f9dc700fe42365085a3a95ed,2012-12-19 02:49:38,"(2012-08-01, 2013-01-01]"
17279,17279.0,11b4b35045dfda3c99f4bb8dc896b26c776f0222b9daf49589a792597a832724,2012-10-03 20:41:04,"(2012-08-01, 2013-01-01]"
17281,17281.0,02f82b856bebdf8c012d2697b432252fd72266e6db0df200b51ba7b314677920,2012-10-08 05:44:16,"(2012-08-01, 2013-01-01]"
17286,17286.0,03a2c6d9cf9b9f0ac93d8a8067954f9355da6aae46835cc44b83924ed3ebe8c3,2012-08-05 12:51:34,"(2012-08-01, 2013-01-01]"
17290,17290.0,11e17d9de94dc1e03da00c453b170de31068f492b0456d76e6b3b3e00c27cfef,2012-09-16 22:36:24,"(2012-08-01, 2013-01-01]"
17303,17303.0,2da7e7a53f91497718d70092ce805863f53043473e0ada704d4a4335ff72aab2,2012-08-03 09:22:30,"(2012-08-01, 2013-01-01]"
17317,17317.0,0389e27d025c50eedfddd1f681a48b532861f8ef9d54254a08d790dac5910ff2,2012-11-15 12:47:22,"(2012-08-01, 2013-01-01]"
17318,17318.0,54db67b6e6bfab479b268b095d235b388099cd55d540fe4bfbdd37149d358ee6,2012-11-05 14:39:04,"(2012-08-01, 2013-01-01]"
17333,17333.0,1ba4a537391bedea573d7bf23b10c337637bea1603bdbb9c32ef8b5600e0bb0a,2012-09-20 11:49:58,"(2012-08-01, 2013-01-01]"
17338,17338.0,d93927f5a85572b878d32e42e304886416f99d4534f12442a8b2cd61c12a1d50,2012-09-03 23:36:56,"(2012-08-01, 2013-01-01]"
17342,17342.0,110d6a183c98061f78e9f41afbff5afea2abb87c92bcfedef666147183caeeff,2012-09-22 10:55:54,"(2012-08-01, 2013-01-01]"
17351,17351.0,d1625186d064768e347c02ec44008233d7bb0d79f14eb0d6dc34858455c9a162,2012-12-24 09:04:50,"(2012-08-01, 2013-01-01]"
17354,17354.0,fc79d21778c8986d95b1050f46b3b1cb9cd0946a37f295d3bf953b521af62c42,2012-12-16 15:19:16,"(2012-08-01, 2013-01-01]"
17356,17356.0,e265e390c82f37e03503002052a491371d0e46fcb8af7e575eba60d87e5c6570,2012-11-11 18:34:10,"(2012-08-01, 2013-01-01]"
17362,17362.0,b1e1dad0df635631856da92435881d31d68f3c590aa21d74272a1b49353ede49,2012-09-19 14:59:14,"(2012-08-01, 2013-01-01]"
17365,17365.0,11951e1e224267243ef9d3c897532b7db051e5c85d4a318ec60471bdd573fd1d,2012-12-17 13:30:12,"(2012-08-01, 2013-01-01]"
17370,17370.0,11748346f5b7ef7ba6f03c51890a63fce40ebad7bce0af11c5de0030b15c9e4f,2012-10-26 18:11:38,"(2012-08-01, 2013-01-01]"
17373,17373.0,118090e135989c4de9fa3e70b433cbc19fe8d67b8d61caf4fc69b938eb76b738,2012-08-20 18:07:02,"(2012-08-01, 2013-01-01]"
17376,17376.0,11641f780ab5b71824d71976f0ecb4c787d6f729b145afdfb23702d751d6c85f,2012-08-29 16:02:44,"(2012-08-01, 2013-01-01]"
17388,17388.0,113b7cd3d9ecb7e6bc232e014e4c301a454bb924af1302a9f0678ae921564b81,2012-11-14 15:14:46,"(2012-08-01, 2013-01-01]"
17389,17389.0,ddb05f1f7afa0b743d54fdc12756b36e5eda9ccc88ad813d5f30c3df03006566,2012-10-25 14:44:18,"(2012-08-01, 2013-01-01]"
17406,17406.0,039d11d218976bfca6f523b9cf0590f5003c4a9aceba4a88047fdb7f111d2ce4,2012-08-04 15:15:32,"(2012-08-01, 2013-01-01]"
17411,17411.0,8cf4bb5695d98e5eae663abc9f011d3b98d0fcaa0c5c2a0f3e4d11f84adafe6e,2012-10-25 10:42:22,"(2012-08-01, 2013-01-01]"
17429,17429.0,47a337fe18bc77d6cfa36b4a08c5b3810303d94eb5dcfb56cb1fdf3624f7e81c,2012-12-05 15:56:10,"(2012-08-01, 2013-01-01]"
17430,17430.0,0429a92c59077c60a26884b60059b5e88e855609f8e3852a5b1df4b8f0f24a99,2012-11-05 19:10:34,"(2012-08-01, 2013-01-01]"
17432,17432.0,9aefce0c6dccd8ede563b59ae86014b5ddcbcb04d894a4ce998659ffccab6fcd,2012-10-08 20:16:12,"(2012-08-01, 2013-01-01]"
17433,17433.0,120ab82ee3307a2953054b09aaa68dded6177859b7d8f911267d45f719fc70d3,2012-08-29 15:40:52,"(2012-08-01, 2013-01-01]"
17447,17447.0,034d91085172188378834b2b013fd124bc8f975263744fb17ff30f2699c3b673,2012-12-12 20:19:14,"(2012-08-01, 2013-01-01]"
17450,17450.0,036538fd7068ec9c791a6e47bab3cf73cba330931751f1b6dfa2d0800fac9611,2012-09-21 14:56:56,"(2012-08-01, 2013-01-01]"
17456,17456.0,dbae35db37dc3a5134cfd291468630baa9b97f804b939eaf0884802a4c26b54a,2012-11-14 22:53:24,"(2012-08-01, 2013-01-01]"
17460,17460.0,2d88ace45e2ed11ed50161ba5c0920a4281537ebfd22a7ab8341c7d7d0f0819c,2012-10-30 10:25:42,"(2012-08-01, 2013-01-01]"
17462,17462.0,1192a118288c3efbff03c7c92f87fd8c0bf4a88f35d3ad6b5d27c543fee019e9,2012-11-19 14:26:16,"(2012-08-01, 2013-01-01]"
17474,17474.0,fac1ee5a7f2d3d9fdabf93a8905f78c9545d39705d4fbb78ab712024c0aed9cf,2012-10-15 12:53:22,"(2012-08-01, 2013-01-01]"
17476,17476.0,114bcebb55ae60ea5841eb40a8405a98434d14fc6d9192ed1ed99b18329b61de,2012-11-14 14:54:26,"(2012-08-01, 2013-01-01]"
17495,17495.0,11f87431234d97f720539a857149b99fd0d590a30cfafc07ea31dadc2cb654c6,2012-09-21 15:06:04,"(2012-08-01, 2013-01-01]"
17500,17500.0,76e67aa0f8f7e994d7a4a7961dc6c03f6a901173dfd0c3447c13338cd8548fe8,2012-12-12 13:29:06,"(2012-08-01, 2013-01-01]"
17503,17503.0,031cebacbd31c6d5d4308be4ce0807f2cf70db129da2e3f7a66fb64367450d56,2012-09-18 08:58:56,"(2012-08-01, 2013-01-01]"
17541,17541.0,02ebad5f88249495e3facb895413dd81cc09a22bce064d2bbb91d65a37b2f125,2012-10-23 17:25:32,"(2012-08-01, 2013-01-01]"
17550,17550.0,27a34280f48d4b93024ac5b89c74372a9a95391e8ed97f5eaefc343c3fa0113b,2012-12-06 15:59:38,"(2012-08-01, 2013-01-01]"
17556,17556.0,a1bfa21e78bb34c16e9b3137f985b75913accb146f3d1e5854d50be34abdb2ce,2012-09-23 18:49:22,"(2012-08-01, 2013-01-01]"
17563,17563.0,1153e68fc2dc9871f1b2645340c22870968327a1d5c64c98072e50d4a69a7370,2012-09-16 16:33:30,"(2012-08-01, 2013-01-01]"
17570,17570.0,0320c6a3d0f5981b46ba0587cd00c0e0309d3a3ae3123c1ebc5893d4032c6d2f,2012-11-06 10:10:26,"(2012-08-01, 2013-01-01]"
17576,17576.0,111bb7de12157314c757ff6716e573d7136737dbf785f789c941bd4aa90ea22d,2012-12-10 22:40:52,"(2012-08-01, 2013-01-01]"
17579,17579.0,56821fbbfa5c03cfac09bd6a6dcbde5296b74629521ede219c4f7a30ff0c884a,2012-12-11 10:50:18,"(2012-08-01, 2013-01-01]"
17588,17588.0,11bec44d0ec69ccf47f1cae605036c47786b319c882db530fc522897b9c5facd,2012-09-21 14:43:44,"(2012-08-01, 2013-01-01]"
17594,17594.0,03ccfe8f70996ce52c69664a61a671a13286eb9148c5267006adeaea1d19eb44,2012-12-07 09:51:54,"(2012-08-01, 2013-01-01]"
17597,17597.0,323eecf24ce4ca525ef1ef9d80901fd3bc3b48fa1f6ff91477d031a75773eb12,2012-11-23 14:56:14,"(2012-08-01, 2013-01-01]"
17601,17601.0,11b85696dfc68a4c7105cd31406b11f01f3e2711aeec379fd2ad8a38afacddaa,2012-09-11 15:35:42,"(2012-08-01, 2013-01-01]"
17613,17613.0,04041651cc6206a35346f02d93c2f224504bc17c97ce861016439ac815ee7917,2012-09-27 15:40:48,"(2012-08-01, 2013-01-01]"
17615,17615.0,1242e67cabfe209d04067d2b8371200ce045d467ad55bc8a9ad717f34baf1409,2012-08-01 11:44:30,"(2012-08-01, 2013-01-01]"
17641,17641.0,73bebbe7b7d6e23fccec7b602f62cb08cb23884624afc9ead91c2fbb49a59303,2012-11-23 13:54:20,"(2012-08-01, 2013-01-01]"
17658,17658.0,122e088ebfb02a8fd4c77e199f8023b834142784fec9a6f88c72b14a174f7315,2012-11-20 18:19:22,"(2012-08-01, 2013-01-01]"
17660,17660.0,111846ed5a3121d1c7b6907d9564f30b17d13e760bd7c16bd96d21a98eab1ea8,2012-10-31 16:45:40,"(2012-08-01, 2013-01-01]"
17667,17667.0,03a7685807deecb86737b6014b22d39ded69f541071241286630c75b5b1e5fa5,2012-11-30 11:01:20,"(2012-08-01, 2013-01-01]"
17668,17668.0,3b8084d9ede938d0089adb265b96544463e1bb1ab3295ca7f54696f80ebe8cd7,2012-09-18 18:18:06,"(2012-08-01, 2013-01-01]"
17674,17674.0,038fa1e2d15bd48ca6f09eb01a518861291ac12dcc3ba82a4e2cba4d1057a434,2012-09-19 08:38:08,"(2012-08-01, 2013-01-01]"
17698,17698.0,0427de8e394b7417b57fc07feaeeff83179beb9d3b5c19dedc5e05b05f6b3db9,2012-08-24 20:47:04,"(2012-08-01, 2013-01-01]"
17705,17705.0,042114d76ded8bb4b1b100a91829759965cf3bdac09d2cec073e0593b05c97e0,2012-09-14 23:50:28,"(2012-08-01, 2013-01-01]"
17713,17713.0,f3d4667a471611b9e36f0ee21f3dae2f4718a5e0693f11e887bcf4a5e4c9de29,2012-11-15 00:27:52,"(2012-08-01, 2013-01-01]"
17715,17715.0,110b5d0f5235bf785bfe505b816e66f78df4e64fdff48886adc02b8d27708408,2012-09-28 17:37:56,"(2012-08-01, 2013-01-01]"
